"ev","IR.1","IR.2","IR.3","IR.4","MR.1","MR.2","MR.3","MR.4","IRR.1","IRR.2","IRR.3","IRR.4","MRR.1","MRR.2","MRR.3","MRR.4"
0.023,0.740564233002494,0.729492583054096,0.711740983403831,0.712378668019185,0.999982888119577,0.999999999753069,0.999889628673594,0.999951022602649,0.961079338814672,0.975665825722387,1,0.999104851613361,0.999906738958146,0.999889628920498,1,0.999938603063883
0.0243,0.725900472266244,0.715212249096448,0.695452145250042,0.696372321302188,0.999942320672644,0.999999997355568,0.999693608824077,0.999852034511651,0.958054405280736,0.972371692638976,1,0.998678614838647,0.999751273805073,0.999693611467699,1,0.999841550867422
0.0256,0.711236711525857,0.70107413952879,0.679167361366014,0.68043360090886,0.99983766677975,0.999999980066071,0.999269071580386,0.999620641869806,0.954910440307499,0.968752551367107,1,0.998139069644483,0.99943131248376,0.999269091499746,1,0.999648296288918
0.0269,0.696572950789403,0.687062120326896,0.662888970556351,0.664564134055324,0.999605333912004,0.999999887010934,0.998458076515857,0.999148662240512,0.951643284174501,0.964816646042072,1,0.997479304986336,0.998852289641496,0.998458189330716,1,0.999308825852696
0.0282,0.681909190090092,0.673162092624948,0.646619865545159,0.648764010254935,0.999148991702845,0.999999493119911,0.99705925252935,0.998287097316705,0.948249231631163,0.960570823326831,1,0.996695031358269,0.997908480926419,0.997059757919089,1,0.998770048425292
0.0295,0.667245429678588,0.659363203689079,0.630363379311502,0.633032111131845,0.998338499323134,0.999998126456858,0.994840527203966,0.99685143014459,0.944724911214675,0.956018436856461,1,0.995784207825459,0.99649620632527,0.994842391084105,1,0.99798274559296
0.0308,0.652581670863044,0.645658334359181,0.614123142797673,0.617366424234416,0.997014228740822,0.999994109138061,0.991557087052085,0.994633049178388,0.941067103502142,0.951158081785149,1,0.99474658596673,0.994526515739269,0.991562928212399,1,0.996907440257647
0.0321,0.637917919126624,0.632044060418072,0.597902954907956,0.6017643269314,0.994996029144453,0.999983835059184,0.986970834826113,0.991414359783591,0.93727255024682,0.945983029272463,1,0.993583248706127,0.991934445883929,0.986986789409149,1,0.995517994152871
0.0334,0.62325419341857,0.618520271652989,0.581706709112691,0.586222845801906,0.992095074748401,0.999960476464612,0.980868081897757,0.986984737600879,0.933337818269639,0.940481235252138,1,0.992296211719561,0.98868355146961,0.980906850804387,1,0.993802684610919
0.0347,0.608590549203206,0.605089598158114,0.565538418160757,0.570738910706981,0.988126532164141,0.99991242530761,0.973073351121646,0.981154912746338,0.929259284261291,0.934635828945415,1,0.990888140884275,0.984765937810083,0.973158575184514,1,0.991763215451807
0.036,0.593927127254594,0.591756753816435,0.549402367396343,0.555309629746029,0.982921248478611,0.999821681520257,0.963458397533977,0.973768229830954,0.925033294801562,0.928426019395749,1,0.989362218781641,0.980198972222079,0.963630230611733,1,0.989412437188707
0.0373,0.579264243496694,0.578527871440541,0.533303406842151,0.539932609608642,0.976335233533243,0.999662457603839,0.951946530196691,0.964708127633907,0.920656527361153,0.921828373651592,1,0.987722166343508,0.975020154452184,0.952267961006036,1,0.986771545639907
0.0386,0.56460253513188,0.565409877310927,0.517247365007387,0.524606334889454,0.968256341086933,0.999400257906845,0.938512917295442,0.95390189480242,0.916126536496278,0.914818410084028,1,0.985972396075588,0.969281457265643,0.939076120773746,1,0.98386733731128
0.0399,0.549943173167975,0.552409935236783,0.501241539312296,0.509330601848955,0.958608081768573,0.998991618876076,0.923181810664612,0.94132120424257,0.911442424905231,0.907372419175347,1,0.984118247544338,0.963044051288821,0.92411366944524,1,0.98072985767642
0.0412,0.535288141191457,0.5395349794868,0.485295196485218,0.494106981558726,0.947350857893597,0.998384589190372,0.906021636264393,0.926980129513721,0.906605544081429,0.899469385556477,1,0.982166240505831,0.956373901723066,0.907487601545533,1,0.977390569029433
0.0425,0.520640566737838,0.52679134884734,0.469420007109815,0.478939270056893,0.934481096729081,0.99751991678845,0.890349737760701,0.910931368824903,0.901620113951255,0.891092855144532,1,0.98012427975274,0.952774476527294,0.892563369187868,1,0.97740594761738
0.0438,0.506005078126801,0.514184528086911,0.453630343903216,0.463833873772445,0.920028811492972,0.996332818205635,0.875216372754147,0.893261320834413,0.896493658882885,0.882232582125731,1,0.978001757857308,0.951292352827401,0.878437763728775,1,0.979798802814601
0.0451,0.491388149605622,0.501718996920073,0.437943391539974,0.44880007915782,0.904054085881609,0.994755147985879,0.859548616765654,0.87408453232831,0.891237185698227,0.872885807052152,1,0.975809523834714,0.950771231709489,0.864080591596853,1,0.983370126086162
0.0464,0.47679839359192,0.489398180082403,0.42237904224259,0.433850167603184,0.886642901026533,0.992717764760263,0.843452637289198,0.853537911268894,0.885865069847726,0.863058056675796,1,0.973559707435482,0.951287870587662,0.849639915019439,1,0.988184152283637
0.0477,0.462246761641095,0.477224486038689,0.406959580104991,0.418999348901156,0.867902634707265,0.990152900401473,0.827027455505229,0.831774990670952,0.880394659034884,0.852763410115545,1,0.97126542361524,0.952903496812378,0.835252267775914,1,0.994292284308892
0.049,0.447746624748797,0.465199417073755,0.391709182838239,0.404265517936931,0.847957480188557,0.986996369944106,0.810363772956676,0.808960446053295,0.874845640786244,0.842024234041842,1,0.968940375714531,0.954010625477836,0.819618461311167,0.998268275371861,1
